9.420000000000000000e+02,3.300000000000000000e+01,2.600000000000000000e+01,2.200000000000000000e+01,3.700000000000000000e+01
4.600000000000000000e+01,1.291000000000000000e+03,3.100000000000000000e+01,2.700000000000000000e+01,3.700000000000000000e+01
2.200000000000000000e+01,1.800000000000000000e+01,9.350000000000000000e+02,3.900000000000000000e+01,9.900000000000000000e+01
3.100000000000000000e+01,3.200000000000000000e+01,4.300000000000000000e+01,9.840000000000000000e+02,5.600000000000000000e+01
2.500000000000000000e+01,2.100000000000000000e+01,8.100000000000000000e+01,3.100000000000000000e+01,1.133000000000000000e+03
